SP ID	Source	EgoNetworksCombined	Wikipedia URL	EE ID	Full Name	Full Name Reversed	Particule?	Occupation	Political rank	Military rank	Relationships	Aristo title	Clerical title	Knowledge Network	Social Network	Professional Network	Religious Network	Academies	Royal Academy	Institut de France	Academy_single	Academiy_single_provincial	Salons	Encyclopedistes	Freemason	Jacobin	Société des Trente	Lodge	GenderGroup	Nationality	Birth Date	Birth Year	Death Date	Death Year	Birth City	Birth Country	Death City	Death Country	LockeNet	ASmithNet	VoltaireNet	RousseauNet	D'AlembertNet	HumeNet	BenthamNet	Column6	Wikipedia Image Link	VIAF ID	VIAF URL	RecipientLetterCount by EE ID	AuthorLetterCount by EE ID	Total Letters	CNRS-D ID
1667	EE	"Rousseau, Tencin"	"http://en.wikipedia.org/wiki/Victor_de_Riqueti,_marquis_de_Mirabeau"	riquevicto022973	"Victor Riqueti, marquis de Mirabeau"	"Riqueti, Victor, marquis de Mirabeau"	Yes	"economist,aristocrat"				marquis		Political Economy	"Nobility, Elite"			Academy of La Rochelle			Yes	Yes	Tencin		Yes				Male	French	1715-00-00	1715	1789-00-00	1789	Pertuis	France	Argenteuil	France	 	 	 	Rousseau	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/8/81/Mirabeau_p%C3%A8re.jpg/220px-Mirabeau_p%C3%A8re.jpg	27076884	http://viaf.org/27076884	20	26	46	
1668	EE	"Voltaire, Tencin, Geoffrin"	http://en.wikipedia.org/wiki/Jean-Jacques_d'Ortous_de_Mairan	dortojeanj001339	Jean Jacques Dortous de Mairan	"Dortous de Mairan, Jean Jacques"	Yes	"academy member,scientist,astronomer,physicist"						"Sciences_Mathematical, Sciences"	"Government, Elite"	Cultural		"Académie des sciences, Royal Society, Royal Swedish Academy of Sciences, Academy of Rouen, Academy of Bordeaux, Société de Béziers"	Yes				"Tencin, Geoffrin"						Male	French	11/26/1678	1678	2/20/1771	1771	Béziers	France	Paris	France	 	 	Voltaire	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/9/90/Miger_-_Dortous_de_Mairan.jpg/150px-Miger_-_Dortous_de_Mairan.jpg	25409673	http://viaf.org/25409673	21	6	27	
1669	CNRS-D	"D'Alembert, Tencin, Geoffrin"	http://en.wikipedia.org/wiki/Jacques-Germain_Soufflot		Jacques-Germain Soufflot	"Soufflot, Jacques-Germain"		aristocrat							"Government, Elite"	Architecture		"Académie royale d’architecture, Academy of Lyon"	Yes				"Tencin, Geoffrin"						Male	French	1713-00-00	1713	1780-00-00	1780	Irancy	 France	Paris	 France	 	 	 	 	D'Alembert	 	 		upload.wikimedia.org/wikipedia/commons/thumb/4/45/Soufflot.jpg/250px-Soufflot.jpg	64012035	http://viaf.org/64012035	0	0	0	Soufflot
1670	SP	Deffand	https://books.google.com/books?id=1mAMAAAAYAAJ&pg=PA64&lpg=PA64&dq=%22Abb%C3%A9+l%27enfant%22&source=bl&ots=H6HuJIEh9u&sig=f2R-ruJYn0qWCRXjV_DsMKHZToY&hl=en&sa=X&ved=0ahUKEwj0lZr6iYvSAhUP2WMKHeQCDGoQ6AEIJzAD#v=onepage&q=%22Abb%C3%A9%20l'enfant%22&f=false		Alexandre-Charles-Anne L'Enfant	"L'Enfant, Alexandre-Charles-Anne "		aristocrat							"Elite, Court"		"Catholic_Clergy, Jesuit"						Deffand						Male	French		1726		1792	Lyon	France	Paris	 France															
1671	SP	Deffand	https://fr.wikipedia.org/wiki/Victor-Fran%C3%A7ois_de_Broglie_(1718-1804)		"Victor-François, duc de Broglie"	"Broglie, Victor-François, duc de Broglie"		aristocrat	ministre	 maréchal		duc			"Nobility, Elite, Military, Government, Court"								Deffand						Male	French	10/19/1718	1718	03/30/1804	1804	Paris	France	Munster	Germany															
1672	SP	Deffand			M. de Beaune	"Beaune, M. de"		aristocrat							Nobility								Deffand						Female	French																							
1673	SP	Deffand			Mme d'Haussonville	"d'Haussonville, Mme"		aristocrat				comtesse			"Nobility, Elite"								Deffand						Female	French																							
1674	SP	LaReyniere			Le comte d'Adhémar			aristocrat				comte			"Nobility, Elite"								LaReyniere																														
1675	SP	Deffand			La comtesse d'Adhémar	"d'Adhémar, Mme"		aristocrat				comtesse			"Nobility, Elite"								Deffand						Female	French																							
1676	SP	Deffand	http://reliures.bnf.fr/ark:/12148/cdt9x4j8		Jules-François de Cotte	"Cotte, Jules-François de "		aristocrat						Collector	"Government, Nobility, Elite"	Legal							Deffand						Male	French		1721		1810																			
1677	SP	Deffand			de Bauffremont	de Bauffremont		aristocrat							"Nobility, Elite"								Deffand						Male	French																							
1678	SP	Deffand			Mme de Baune	"Baune, Mme de"		aristocrat							"Nobility, Elite"								Deffand						Female	French																							
1679	SP	Deffand			Mme de Clermont	"Clermont, Mme de"		aristocrat							"Nobility, Elite"								Deffand						Female	French																							
1680	SP	Deffand			M. le Curé	"le Curé, M."											Clergy						Deffand						Male	French																							
1681	SP	Deffand	"https://en.wikipedia.org/wiki/George_Douglas,_16th_Earl_of_Morton"		Lord Morton	"Morton, Lord"		"aristocrat, politician"	Peer						"Nobility, Elite, Government, Court"			"Royal Society, RoyalSociety_Edinburgh, Royal Society"					Deffand						Male	Scottish	03/04/1761	1761	06/17/1827	1827	Edinburgh	Scotland	Edinburgh	Scotland															
1682	SP	Deffand			Mlle de Prûlé	"Prûlé, Mlle de"	Yes	aristocrat							"Nobility, Elite"								Deffand						Female	French																							
1683	SP	Deffand	https://fr.wikipedia.org/wiki/Joachim_Fran%C3%A7ois_Mamert_de_Conzi%C3%A9		Joachim François Mamert de Conzié	"Conzié, Joachim François Mamert de "	Yes	archevêque de Tours							"Nobility, Elite"		Catholic_High-ranking						Deffand						Male	French		1738		1795	Saint-Martin-du-Mont	France	Amsterdam	Netherlands															
1684	SP	Deffand			Mme de Crillon	"Crillon, Mme de"	Yes	aristocrat							"Nobility, Elite"								Deffand						Female	French																							
1685	SP	Deffand			Mme de Prûlé	"Prûlé, Mme de"	Yes	aristocrat							"Nobility, Elite"								Deffand						Female	French																							
1686	SP	Deffand	https://fr.wikipedia.org/wiki/Jean_Auguste_de_Chastenet_de_Puys%C3%A9gur		Jean Auguste de Chastenet de Puységur	"Puységur, Jean Auguste de Chastenet de "	Yes	Evêque de Carcassonne	député						"Government, Nobility, Elite"		Catholic_High-ranking						Deffand						Male	French	11/11/1740	1740	08/14/1815	1815			Rabastens	France															
1687	SP	Deffand	https://fr.wikipedia.org/wiki/Samuel_Auguste_Tissot		Samuel Auguste Tissot	"Tissot, Samuel Auguste"		doctor						Sciences_Medicine	Elite	"Medical, Education"		Royal Society of London					Deffand						Male	Swiss	1728-03-20	1728	1797-06-13	1797	Grancy	Switzerland	Lausanne	Switzerland															
1688	SP	Deffand			Baron Le Bel	"Le Bel, Baron"		aristocrat				baron			"Nobility, Elite"								Deffand						Male	French																							
1689	SP	Deffand			M. d'Amodovar	"d'Amodovar, M."		aristocrat							"Nobility, Elite"								Deffand						Male	French																							
1690	SP	Deffand			de Castille	de Castille		aristocrat							"Nobility, Elite"								Deffand						Male	French																							
1691	SP	Deffand	"https://books.google.com/books?id=5rRoAAAAcAAJ&pg=PA693&lpg=PA693&dq=Denis+Francois+Marie+Jean+de+Suarez,+Marquis+d%E2%80%99+Aulan&source=bl&ots=yT5RHmv5Dq&sig=9vewE5LtWMwl1jYh73w40hY-YvQ&hl=en&sa=X&ved=0ahUKEwjcxMOq5IvSAhUK82MKHTFRBEYQ6AEIMTAD#v=onepage&q=Denis%20Francois%20Marie%20Jean%20de%20Suarez%2C%20Marquis%20d%E2%80%99%20Aulan&f=false"		"Denis Francois Marie Jean de Suarez, Marquis d’ Aulan"	"Suarez, Denis Francois Marie Jean de, Marquis d’ Aulan"		aristocrat				marquis			Nobility								Deffand						Male	French	10/24/1729	1729	12/3/1764	1764																			
1692	SP	Deffand			de Buc	de Buc		aristocrat							"Nobility, Elite"								Deffand						Male	French																							
1693	SP	Deffand			Leweston	Leweston		aristocrat							"Nobility, Elite"								Deffand						Male	French																							
1694	SP	Deffand			du Benn	du Benn		aristocrat							"Nobility, Elite"								Deffand						Male	French																							
1695	SP	Deffand			de Bedoart	de Bedoart		aristocrat							"Nobility, Elite"								Deffand						Male	French																							
1696	SP	Deffand			Mme Rastignac	"Rastignac, Mme "		aristocrat							"Nobility, Elite"								Deffand						Female	French																							
1697	SP	Deffand			de Bariatinsky	"Bariatinsky, MM. de"		aristocrat							"Nobility, Elite"								Deffand						Male	French																							
1698	SP	Deffand			de Blome	"Blome, M. de"		aristocrat							"Nobility, Elite"								Deffand						Male	French																							
1699	SP	Deffand			Duchesse de la Fare	"la Fare, Duchesse de "		aristocrat				duchesse			"Elite, Nobility, Court"								Deffand						Female	French																							
1700	SP	Deffand			"Charlotte Antoinette de Gontaut-Biron, duchesse de Sourches"	"Gontaut-Biron, Charlotte Antoinette de, duchesse de Sourches"		aristocrat				duchesse			"Elite, Nobility, Court"								Deffand						Female	French		1711		1740																			
1701	SP	"Deffand, Necker"	https://en.wikipedia.org/wiki/Jacques_Necker		Jacques Necker	"Necker, Jacques"		finance minister						Political Economy	"Elite, Government"	Finance-banking							"Deffand, Necker"						Male	Swiss	1732-09-30	1732	1804-04-09	1804	Geneva	Switzerland	Coppet	Switzerland										 68949881 	https://viaf.org/viaf/68949881/				
1702	SP	Deffand			"Renaud César de Choiseul-Praslin, Vicomte de Choiseul"	"Choiseul-Praslin, Renaud César de, Vicomte de Choiseul"		aristocrat				"vicomte, duc"			"Elite, Nobility, Court"								Deffand						Male	French		1735		1791																			
1703	SP	Deffand			"Guyonne Marguerite Philippine de Durfort, Vicomtesse de Choiseul"	"Choiseul, Vicomtesse de, Guyonne Marguerite Philippine de Durfort"		aristocrat				vicomtesse			"Elite, Nobility, Court"								Deffand						Female	French		1739		1806																			
1704	SP	"Deffand, Genlis"			Félicité de Genlis	"Genlis, Félicité de "		aristocrat				marquise			"Elite, Nobility, Court"								"Deffand, Genlis"						Female	French																							
1705	SP	Deffand	https://fr.wikipedia.org/wiki/Louis-Joseph_de_Montmorency-Laval		Louis-Joseph de Montmorency-Laval	"Montmorency-Laval, Louis-Joseph de "		aristocrat							"Elite, Nobility"		Clergy_Catholic_High-ranking						Deffand						Male	French	1724-12-11	1724	1808-06-17	1808	Bayers 	France	Altona	Germany															
1706	SP	Deffand			Mme la Baronne de Choiseul	"Choiseul, Mme la Baronne de "		aristocrat				baronne			"Elite, Nobility, Court"								Deffand						Female	French																							
1707	SP	Deffand	https://en.wikipedia.org/wiki/Armand_de_Vignerot_du_Plessis		"Maréchal de Richelieu Louis-François-Armand de Vignerot du Plessis, Duc de Richelieu"	"Richelieu, Duc de, Maréchal de Richelieu Louis-François-Armand de Vignerot du Plessis"		aristocrat		maréchal		maréchal			"Elite, Nobility, Military, Court"			"French Academy, Académie des sciences"					Deffand						Male	French	03/13/1696	1696	08/08/1788	1788	Paris	France																	
1708	SP	Deffand			Mme de la Rochefoucauld	"Rochefoucauld, Mme de la (Mlle de Chabot?)"		aristocrat							"Elite, Nobility, Court"								Deffand						Female	French																							
1709	"EE, CNRS-D"	"Voltaire, D'Alembert, Necker, Deffand, Graffigny"	"https://en.wikipedia.org/wiki/Charles_Juste_de_Beauvau,_Prince_of_Craon"	beauvcharl000883	"Charles Juste de Beauvau, prince de Craon"	"Beauvau, Charles Juste de, prince de Craon"	Yes	"general,army officer,soldier,aristocrat,government minister"		maréchal		prince		Letters_Literary	"Government, Military, Elite, Aristocracy"			"French Academy, Academy of Inscriptions, Académie des sciences"					"Necker, Deffand, Deffand_SaintJoseph, Graffigny_dEnfer, Graffigny"						Male	French	9/10/1720	1720	5/21/1793	1793	Lunéville	France	Paris	unknown	 	 	Voltaire	 	D'Alembert	 				64121380	http://viaf.org/64121380	8	3	11	
1710	SP	Deffand			M. de Weston	"Weston, M. de"		aristocrat															Deffand						Male	English?																							
1711	SP	Deffand			Mme la Comtesse Hippolyte	"Hippolyte, Mme la Comtesse de "						comtesse			"Elite, Nobility"								Deffand						Female	French																							
1712	SP	Deffand			"Madeleine de Clermont-Tonnerre, duchesse de Luxembourg, princesse de Tingry, comtesse de Ligny, baronne de Dangu, Maréchale de Luxembourg"	"Clermont-Tonnerre, Madeleine de, duchesse de Luxembourg, princesse de Tingry, comtesse de Ligny, baronne de Dangu, Maréchale de Luxembourg"	Yes	aristocrat				maréchale			"Elite, Nobility, Court"								Deffand						Female	French																							
1713	SP	Deffand	https://fr.wikipedia.org/wiki/Maison_de_Bourbon_Busset		Mme de Bourbon-Busset	"Bourbon-Busset, Mme de "	Yes	aristocrat							"Elite, Nobility, Court"								Deffand						Female	French																							
1714	SP	Deffand			M. de Grille	"Grille, M. de"	Yes	aristocrat							"Elite, Nobility"								Deffand						Male	French																							
1715	SP	Deffand	https://fr.wikipedia.org/wiki/Adrien_Louis_de_Bonni%C3%A8res		"Adrien-Louis de Bonnières, duc de Guines"	"Bonnières, Adrien-Louis de, duc de Guines"	Yes	"aristocrat, governor, musician, officer"	"diplomate, gouverneur"	llieutenant général		duc			"Elite, Nobility, Military, Government"	Artist_Music							Deffand						Male	French		1735		1806	Lille	France																	
1716	SP	Deffand	https://fr.wikipedia.org/wiki/Antoine-C%C3%A9sar_de_Choiseul-Praslin		"Charlotte Antoinette O'Brien Thomond, comtesse de Praslin"	"Praslin, comtesse de, Charlotte Antoinette O'Brien Thomond"	Yes	aristocrat				comtesse			"Elite, Nobility"								Deffand						Female	French	1759-02-01	1759	1808-05-04	1808	Montpellier	France	Auteuil	France															
1717	SP	Deffand			Donnezan	Donnezan		aristocrat							"Elite, Nobility"								Deffand						Male	French																							
1718	SP	Deffand			Mme de Senneterre	"Senneterre, Mme de"	Yes	aristocrat							"Elite, Nobility"								Deffand						Female	French																							
1719	SP	Deffand			"Louise Petronille d’Usson de Bonac, Marquise d’Angosse"	"Angosse, Louise Petronille d’Usson de Bonac, Marquise d’"	Yes	aristocrat				marquise			"Elite, Nobility, Court"								Deffand						Female	French		1767	08/25/1814	1814	Paris	France	Paris	France															
1720	SP	Deffand			Mlle de Courson	"Courson, Mlle de"	Yes	"daughter of ""M de Courson"""															Deffand						Female	French																							
1721	SP	Deffand	https://en.wikipedia.org/wiki/Thomas_Walpole		Thomas Walpole	"Walpole, Thomas"		banker	MP						"Elite, Government_MP"	Finance-banking							Deffand						Male	English		1727		1803			London	England															
1722	EE	"Voltaire, Deffand, Geoffrin"		crozalouis000773	"Louise Honorine Crozat du Châtel, duchesse de Choiseul"	"Crozat du Châtel, Louise Honorine, duchesse de Choiseul"	Yes	aristocrat				duchesse			"Elite, Nobility, Court"								"Deffand_SaintJoseph, Geoffrin"						Female	French	1734-00-00	1734	1801-00-00	1801		France	Paris	France			Voltaire							64931075	http://viaf.org/64931075	41	24	65	
1723	CNRS-D	"D'Alembert, Deffand"			"Marie-Sylvie de Rohan Chabot, princesse Charles-Just de Beauvau-Craon"	"Rohan Chabot, Marie-Sylvie de"	Yes	aristocrat				princesse			"Elite, Nobility, Court"								Deffand						Female	French	1729-00-00	1729	1807-00-00	1807									D'Alembert							0	0	0	
1724	EE	"Voltaire, Deffand"	https://fr.wikipedia.org/wiki/Michel-Philippe_Bouvart	bouvamiche000403	Michel Philippe Bouvart	"Bouvart, Michel Philippe"		"academy member,physician,doctor"						"Letters_Antiquarian, Sciences_Mathematical"	Elite	"Medical, Education"		Académie des sciences	Yes		Yes		Deffand						Male	French	1711-00-00	1711	1787-00-00	1787	Chartres	France		unknown			Voltaire							50583369	http://viaf.org/50583369	2	1	3	
1725	CNRS-D	"D'Alembert, Deffand"	https://fr.wikipedia.org/wiki/Barthélemy_Mercier_de_Saint-Léger		"Barthélemy Mercier, abbé de Saint-Léger, dit Mercier de Saint-Léger"	"Mercier, Barthélemy"	Yes	"priest, scholar"					abbé	Letters_Literary		Cultural	Catholic_Clergy						Deffand						Male	French	1734-00-00	1734	1799-00-00	1799	Lyon	France	Paris	France					D'Alembert					73924003	http://viaf.org/73924003	0	0	0	
1726	EE	"Voltaire, Deffand"		boufflouis000898	"Louise Julie de Boisgelin, marquise de Cucé"	"Boisgelin, Louise Julie de, marquise de Cucé"	Yes	aristocrat				marquise			"Elite, Nobility, Court"								Deffand						Female	French	8/13/1741	1741	7/7/1794	1794		France	Paris	France			Voltaire									2	0	2	
1727	EE	Deffand		laborelisa001033	"Elisabeth Josèphe Binet, baronne de Marchais"	"Binet, Elisabeth Josèphe, baronne de Marchais"	Yes	aristocrat				"baronne, comtesse"			"Elite, Nobility, Court"								Deffand						Female	French		1725	3/14/1808	1808		France	Versailles	unknown												1	0	1	
1728	EE	"Voltaire, Deffand, Graffigny"	http://en.wikipedia.org/wiki/Marie_Louise_Mignot	denismarie001270	Marie Louise Denis	"Denis, Marie Louise"		mistress						Letters_Literary		Education							"Graffigny_dEnfer, Deffand"						Female	French	1712-00-00	1712	1790-00-00	1790		France		unknown										8185780	http://viaf.org/8185780	415	281	696	
1729	EE	"Voltaire, Rousseau, Deffand, Luxembourg, Necker, Geoffrin, Boufflers-Luxembourg, Dupin, Lespinasse"		neufvmadel001145	"Madeleine Angélique de Neufville-Villeroy, duchesse de Luxembourg"	"Neufville-Villeroy, Madeleine Angélique de, duchesse de Luxembourg"	Yes	aristocrat				duchesse		Letters_Literary	"Elite, Nobility, Court"								"Deffand_SaintJoseph, Luxembourg, Necker_Clery, Necker_SaintOuen, Geoffrin, Boufflers-Luxembourg, Dupin, Lespinasse"						Female	French	1707-00-00	1707	1787-00-00	1787		France		unknown			Voltaire		D'Alembert					30343310	"http://viaf.org/viaf/30343310/#Luxembourg,_Madeleine-Angélique_de_Neufville-Villeroy,_duchesse_de,_1707-1787"	42	38	80	
1730	EE	"Rousseau, Deffand,"		montmmarie004658	"Marie Anne Philippine Thérèse de Montmorency, duchesse de Boufflers"	"Montmorency, Marie Anne Philippine Thérèse de, duchesse de Boufflers"	Yes	aristocrat				duchesse			"Elite, Nobility, Court"								Deffand						Female	French	1730-00-00	1730	1797-00-00	1797		France		unknown				Rousseau								1	1	2	
1731	EE	"Voltaire, Rousseau, Deffand"		buisspierr000922	"Pierre de Buisson, chevalier de Beauteville"	"Buisson, Pierre de, chevalier de Beauteville"	Yes	diplomat	diplomat			chevalier			"Elite, Government, Nobility"								Deffand						Male	French	9/15/1703	1703			La Louvière	France		unknown			Voltaire	Rousseau								8	11	19	
1732	EE	"Voltaire, Hume, Deffand"	http://en.wikipedia.org/wiki/César_Gabriel_de_Choiseul	choiscesar000959	"César Gabriel de Choiseul, duc de Praslin"	"Choiseul, César Gabriel de, duc de Praslin"	Yes	"diplomat,statesman"	minister			duc			"Nobility, Elite, Military, Government, Court"			Académie des sciences	Yes		Yes		Deffand						Male	French	1712-00-00	1712	1785-00-00	1785		France		unknown			Voltaire			Hume				66736124	http://viaf.org/66736124	83	23	106	
1733	EE	"Deffand, Necker, Stael"	http://en.wikipedia.org/wiki/Germaine_de_Staël	staelannel003218	"Anne Louise Germaine de Staël, Baroness Staël von Holstein"	"Staël, Anne Louise Germaine de, Baroness Staël von Holstein"	Yes	"author,salon hostess"				baronne		"Letters_Literary, Letters_Philosophical, Political Economy"	"Elite, Nobility"			Academy of Rouen			Yes	Yes	"Deffand, Necker_Clery, Necker_ControleGeneral, Stael"						Female	French	4/22/1766	1766	7/14/1817	1817	Paris	France	Paris	France									http://upload.wikimedia.org/wikipedia/commons/1/11/Madame_de_Sta%C3%ABl.jpg	89204033	http://viaf.org/89204033	3	1	4	
